Location ID,Date,Card Type,Exp Type,Gender,Amount,Age
397,03-Nov-21,Silver,Food,F,184244,35
9,16-Nov-21,Signature,Food,F,61196,28
397,14-Oct-21,Platinum,Food,F,91315,61
127,24-Sep-21,Silver,Food,F,279013,47
397,02-Nov-21,Gold,Medical,F,160664,61
72,08-Jan-22,Gold,Fuel,M,19396,40
127,31-Aug-21,Signature,Food,F,226849,65
9,26-Nov-21,Silver,Medical,M,290136,41
72,11-Jun-22,Signature,Grocery,M,133353,21
397,03-Jul-22,Platinum,Grocery,M,5863,55
127,08-Jun-22,Gold,Medical,M,62431,62
397,28-May-22,Signature,Fuel,F,100947,51
397,09-Aug-21,Gold,Grocery,F,23606,18
72,08-Oct-21,Silver,Grocery,M,66828,51
127,10-May-22,Gold,Medical,F,264928,32
72,05-Sep-21,Platinum,Fuel,F,182316,51
127,05-Sep-21,Gold,Entertainment,F,61087,43
127,29-May-22,Signature,Grocery,F,170538,26
9,09-Sep-21,Signature,Food,M,292359,49
397,26-Dec-21,Silver,Grocery,M,93323,25
127,26-Dec-21,Gold,Medical,F,55516,42
72,12-Sep-21,Silver,Medical,F,25295,61
9,24-Oct-21,Signature,Food,F,173048,32
9,09-Dec-21,Signature,Fuel,M,282370,40
397,03-Jul-22,Silver,Entertainment,M,271163,26
397,03-Feb-22,Gold,Entertainment,M,154480,53
127,24-Jan-22,Signature,Grocery,F,285163,56
72,01-Mar-22,Signature,Fuel,M,68564,74
127,18-Apr-22,Gold,Entertainment,M,121755,16
127,15-Jul-22,Platinum,Food,M,191132,51
127,07-Dec-21,Silver,Entertainment,F,31539,23
127,19-Apr-22,Gold,Fuel,F,143666,25
72,08-Apr-22,Platinum,Fuel,M,28591,57
72,03-Oct-21,Platinum,Entertainment,M,27590,87
397,22-Jul-22,Gold,Medical,M,26495,62
397,08-Jun-22,Platinum,Food,M,220326,55
9,10-Oct-21,Gold,Fuel,M,146470,15
127,28-Feb-22,Platinum,Entertainment,M,84245,72
397,02-Jan-22,Platinum,Food,F,273755,67
72,07-Apr-22,Silver,Grocery,M,279121,22
9,29-Sep-21,Silver,Fuel,F,71428,28
397,04-Jun-22,Silver,Grocery,F,125259,62
127,14-Mar-22,Platinum,Entertainment,M,279909,39
9,09-Dec-21,Silver,Grocery,M,101433,42
72,13-Oct-21,Signature,Entertainment,F,157948,44
9,18-Sep-21,Silver,Food,M,188621,41
72,25-Sep-21,Gold,Medical,F,72847,32
397,19-Aug-21,Platinum,Food,M,1954,47
127,21-Dec-21,Platinum,Food,F,162259,62
397,24-Nov-21,Platinum,Food,F,265166,40
397,08-Jun-22,Gold,Entertainment,F,248935,48
9,12-Mar-22,Gold,Grocery,M,74966,16
397,30-Jan-22,Gold,Grocery,F,56781,53
127,03-Jun-22,Platinum,Grocery,F,16038,89
72,06-Jul-22,Gold,Fuel,F,76954,82
72,22-Jul-22,Silver,Fuel,M,113460,69
127,29-Apr-22,Signature,Food,F,85394,35
397,30-Apr-22,Platinum,Grocery,M,298203,59
9,07-Nov-21,Silver,Medical,M,148805,61
397,24-Jun-22,Silver,Grocery,M,276284,19
127,21-Jul-22,Platinum,Medical,F,193679,38
397,12-Aug-21,Silver,Grocery,M,219424,16
9,11-Dec-21,Platinum,Medical,F,248014,28
9,06-Apr-22,Silver,Medical,M,146100,78
397,18-Sep-21,Silver,Grocery,F,211070,55
72,03-Aug-21,Gold,Grocery,F,270655,64
9,04-Nov-21,Silver,Food,F,142350,85
127,20-Apr-22,Silver,Entertainment,M,107699,69
72,19-Jan-22,Silver,Grocery,F,116528,53
397,26-Nov-21,Platinum,Food,F,17491,54
9,03-May-22,Gold,Food,F,178665,81
9,23-Jul-21,Platinum,Food,M,253037,17
397,23-Aug-21,Platinum,Fuel,F,273067,48
397,17-Apr-22,Platinum,Entertainment,F,19837,69
72,12-Jul-22,Signature,Grocery,M,78255,53
397,12-Jul-22,Silver,Entertainment,F,292809,64
9,21-Sep-21,Signature,Medical,M,215245,68
72,31-Dec-21,Silver,Entertainment,M,210592,53
9,19-Sep-21,Platinum,Medical,M,52255,21
9,03-Jan-22,Platinum,Medical,M,299471,39
72,19-Feb-22,Signature,Grocery,F,42772,84
72,11-Apr-22,Signature,Food,M,177816,44
397,04-Oct-21,Platinum,Medical,M,170142,36
9,24-Apr-22,Signature,Entertainment,F,243878,71
72,15-Nov-21,Platinum,Food,F,54510,25
72,19-Aug-21,Silver,Medical,M,279095,62
9,06-May-22,Signature,Fuel,F,83767,43
72,04-Mar-22,Signature,Fuel,F,64312,68
9,03-Dec-21,Gold,Food,M,132485,85
72,21-Feb-22,Platinum,Entertainment,M,3738,48
397,21-Apr-22,Silver,Grocery,M,231376,45
127,13-Dec-21,Gold,Medical,F,97325,30
397,16-Nov-21,Gold,Food,F,124422,51
9,07-Nov-21,Platinum,Medical,M,81484,27
72,19-Jan-22,Gold,Fuel,M,264605,49
127,21-Mar-22,Silver,Fuel,M,54693,60
127,16-Apr-22,Signature,Fuel,M,245848,63
9,02-Aug-21,Silver,Fuel,F,242405,34
397,14-Oct-21,Gold,Fuel,M,190762,62
72,13-Feb-22,Silver,Medical,M,74619,85
9,13-Feb-22,Signature,Fuel,M,148313,83
9,21-Mar-22,Gold,Fuel,F,138999,75
72,03-May-22,Platinum,Fuel,F,293962,37
127,09-Aug-21,Gold,Grocery,M,264192,49
397,04-Jun-22,Platinum,Entertainment,F,120514,42
397,08-Aug-21,Platinum,Entertainment,F,206131,31
9,18-May-22,Silver,Entertainment,M,122134,50
9,20-Feb-22,Platinum,Grocery,F,206164,50
9,17-Aug-21,Platinum,Medical,F,217773,36
72,27-Sep-21,Gold,Fuel,M,73682,78
127,13-Oct-21,Platinum,Food,M,127418,33
397,19-Oct-21,Platinum,Food,M,48792,29
9,18-May-22,Gold,Medical,M,78712,86
127,19-Dec-21,Platinum,Food,F,197720,18
397,29-Oct-21,Signature,Food,M,59190,46
9,09-Jan-22,Platinum,Grocery,F,164340,36
9,30-Jul-21,Platinum,Fuel,M,59300,70
72,26-Jan-22,Silver,Fuel,M,158416,37
9,30-Oct-21,Silver,Fuel,M,71250,41
9,10-Jan-22,Signature,Fuel,M,161252,83
397,20-Jun-22,Signature,Entertainment,F,85557,20
9,16-Nov-21,Signature,Entertainment,M,291321,22
72,02-Oct-21,Platinum,Medical,F,21821,31
127,05-Oct-21,Platinum,Food,M,127295,69
72,26-Jan-22,Silver,Food,M,221240,57
9,19-Dec-21,Silver,Fuel,F,295948,40
9,23-Nov-21,Signature,Entertainment,M,97554,84
127,24-Nov-21,Signature,Grocery,M,43548,77
72,08-Sep-21,Platinum,Medical,F,94210,69
397,26-Aug-21,Platinum,Fuel,F,126821,79
397,16-Apr-22,Signature,Food,M,124803,61
397,08-Aug-21,Signature,Grocery,M,28035,42
72,01-Jun-22,Gold,Fuel,F,57831,58
397,03-Jul-22,Signature,Food,F,247273,39
72,27-Oct-21,Platinum,Fuel,F,173968,38
72,17-Aug-21,Platinum,Food,M,95964,34
72,10-May-22,Platinum,Medical,M,115743,79
72,12-Apr-22,Signature,Grocery,F,41379,60
127,25-Aug-21,Gold,Grocery,M,213574,50
397,11-Apr-22,Gold,Entertainment,F,211261,50
127,23-May-22,Platinum,Food,M,70704,65
9,05-Oct-21,Signature,Food,M,116859,18
397,22-Nov-21,Platinum,Grocery,F,71375,64
72,12-Aug-21,Platinum,Grocery,M,240167,87
72,09-Nov-21,Silver,Medical,F,143847,59
397,13-Feb-22,Gold,Food,F,139453,62
72,14-Oct-21,Signature,Entertainment,M,56909,75
9,10-May-22,Platinum,Grocery,F,67116,30
9,09-Sep-21,Signature,Entertainment,M,73311,31
9,23-Sep-21,Gold,Entertainment,F,293432,82
397,18-Apr-22,Signature,Grocery,M,294809,50
72,15-May-22,Signature,Food,M,54346,21
127,08-Jul-22,Signature,Fuel,M,153957,38
127,10-May-22,Gold,Entertainment,F,55228,81
127,06-Jul-22,Silver,Grocery,F,54197,20
397,20-Nov-21,Platinum,Medical,F,247030,31
127,01-Jul-22,Signature,Fuel,F,177764,69
9,22-May-22,Gold,Grocery,M,231697,69
9,22-Sep-21,Silver,Grocery,F,91817,86
9,06-Jul-22,Platinum,Entertainment,M,119944,48
127,03-Sep-21,Signature,Food,F,224755,37
9,20-Jun-22,Silver,Fuel,M,70082,88
397,16-Aug-21,Silver,Medical,M,137443,58
9,04-Sep-21,Silver,Grocery,M,204498,71
72,25-Jul-21,Platinum,Food,F,213485,60
397,03-Aug-21,Signature,Grocery,F,85023,77
127,22-Nov-21,Gold,Food,M,17941,46
397,24-Dec-21,Gold,Food,M,201331,62
72,03-Oct-21,Platinum,Entertainment,F,96588,59
127,26-Aug-21,Silver,Grocery,M,88366,17
127,12-Mar-22,Gold,Grocery,F,242795,30
397,07-Jul-22,Silver,Grocery,M,28264,40
397,08-Oct-21,Platinum,Entertainment,M,42107,39
9,19-Dec-21,Platinum,Entertainment,F,64097,42
397,16-Feb-22,Silver,Grocery,M,266343,41
127,31-Jul-21,Signature,Entertainment,F,127642,44
72,29-Sep-21,Gold,Grocery,M,66461,16
127,05-Jul-22,Gold,Fuel,F,216535,35
9,26-May-22,Silver,Entertainment,F,284724,45
72,17-Jan-22,Gold,Grocery,M,178215,57
127,26-Jan-22,Platinum,Entertainment,M,175622,83
72,24-Jun-22,Platinum,Entertainment,F,274158,70
9,03-Nov-21,Gold,Fuel,F,14500,18
127,19-Jun-22,Platinum,Grocery,M,290303,18
127,15-Jun-22,Silver,Grocery,F,145785,74
127,10-Nov-21,Gold,Food,M,105396,88
72,04-Aug-21,Gold,Fuel,F,198624,61
9,18-Mar-22,Platinum,Grocery,F,35078,54
397,04-Apr-22,Platinum,Grocery,F,93326,26
397,18-Oct-21,Signature,Medical,F,16007,24
127,27-Feb-22,Silver,Food,M,52592,25
127,01-Aug-21,Platinum,Entertainment,M,250004,61
397,17-Sep-21,Platinum,Grocery,M,177774,25
127,26-Jun-22,Silver,Medical,F,239173,40
9,09-Jun-22,Silver,Entertainment,F,181105,82
127,28-Apr-22,Signature,Medical,F,253670,23
72,24-Dec-21,Platinum,Entertainment,F,39084,34
72,24-Mar-22,Platinum,Grocery,F,291856,63
72,08-Jul-22,Signature,Grocery,F,155676,83
127,29-Aug-21,Signature,Grocery,F,62797,15
127,04-Sep-21,Silver,Food,F,237371,37
397,24-Dec-21,Gold,Fuel,M,40515,53
9,15-Jun-22,Platinum,Food,M,237370,69
397,31-Mar-22,Signature,Grocery,M,7062,83
72,30-Jun-22,Silver,Fuel,M,199163,74
72,26-Aug-21,Silver,Entertainment,F,127556,76
9,28-May-22,Signature,Medical,F,28604,29
72,26-Sep-21,Platinum,Food,F,291511,84
397,01-Mar-22,Signature,Medical,F,215710,61
9,11-Mar-22,Platinum,Fuel,F,58228,86
397,10-Jul-22,Silver,Fuel,F,259462,78
72,14-Nov-21,Silver,Entertainment,M,227926,58
127,22-Jul-22,Platinum,Food,M,211632,29
127,08-Nov-21,Signature,Medical,F,138569,68
397,21-Mar-22,Gold,Medical,M,77329,20
397,23-Sep-21,Signature,Medical,M,120658,82
127,08-Nov-21,Signature,Entertainment,M,261259,15
127,21-Dec-21,Platinum,Fuel,M,170892,33
72,10-Jul-22,Silver,Fuel,F,196118,48
397,19-Jun-22,Signature,Food,M,222336,42
9,30-Dec-21,Silver,Entertainment,M,84733,82
397,18-Jan-22,Platinum,Entertainment,M,155557,77
127,10-Feb-22,Signature,Entertainment,F,252155,68
9,04-Sep-21,Silver,Entertainment,F,299794,70
9,12-Jul-22,Signature,Fuel,M,102495,53
127,24-Aug-21,Signature,Food,F,139827,76
127,03-Nov-21,Signature,Entertainment,M,77029,18
127,03-Jun-22,Signature,Medical,M,84626,47
127,30-Jun-22,Gold,Fuel,F,46791,48
9,02-Jan-22,Signature,Medical,M,27083,35
127,05-Jul-22,Silver,Fuel,M,29420,43
9,10-Jun-22,Platinum,Entertainment,F,92849,28
72,14-Mar-22,Platinum,Entertainment,M,81446,31
9,19-Sep-21,Signature,Food,F,276413,70
127,02-Nov-21,Silver,Entertainment,F,143500,84
9,26-Sep-21,Platinum,Medical,M,173723,56
72,12-May-22,Gold,Food,M,10036,47
397,19-May-22,Gold,Grocery,F,238722,61
127,16-Jul-22,Signature,Grocery,F,274189,36
397,15-Apr-22,Silver,Grocery,F,186894,36
397,25-Aug-21,Gold,Entertainment,F,208381,16
9,20-Apr-22,Gold,Food,M,9536,79
127,17-Apr-22,Signature,Fuel,M,201485,59
72,05-Feb-22,Platinum,Entertainment,F,130056,39
72,25-Jan-22,Signature,Entertainment,M,51932,70
72,18-Dec-21,Gold,Entertainment,F,299149,67
397,04-Aug-21,Silver,Medical,M,163061,50
127,14-Jun-22,Signature,Entertainment,F,97898,27
72,28-Sep-21,Platinum,Fuel,F,127031,68
397,09-Nov-21,Platinum,Grocery,F,218798,40
397,27-Jun-22,Silver,Food,M,243371,72
9,27-Sep-21,Gold,Food,F,246788,39
72,19-Feb-22,Silver,Medical,M,218321,85
397,26-Jun-22,Silver,Fuel,F,34279,87
9,23-Feb-22,Gold,Entertainment,M,208300,25
9,09-May-22,Gold,Fuel,M,67720,16
72,28-Feb-22,Gold,Fuel,M,63448,78
9,16-Jun-22,Gold,Grocery,M,69552,73
127,21-Jul-22,Platinum,Fuel,F,241636,76
127,22-Jul-21,Silver,Fuel,M,203722,40
72,29-Apr-22,Gold,Food,M,35087,41
127,05-Jun-22,Silver,Medical,M,61915,34
9,10-Jan-22,Platinum,Grocery,F,14976,34
397,18-Jun-22,Silver,Medical,M,97677,58
397,04-Mar-22,Silver,Entertainment,F,162956,50
72,06-Jul-22,Gold,Entertainment,F,25127,54
72,31-Aug-21,Signature,Medical,M,6453,26
72,23-Apr-22,Platinum,Food,F,120623,22
72,20-Jun-22,Platinum,Fuel,M,221402,36
397,15-Jun-22,Silver,Food,F,252321,72
127,24-Mar-22,Signature,Medical,F,137300,19
72,05-Nov-21,Gold,Fuel,F,270789,74
397,27-Feb-22,Gold,Medical,F,16364,81
72,26-Nov-21,Platinum,Grocery,M,99555,88
72,09-Nov-21,Signature,Medical,M,195471,62
9,20-Feb-22,Platinum,Food,F,212883,59
72,24-Sep-21,Gold,Medical,M,231594,43
397,05-May-22,Platinum,Medical,F,243365,58
397,06-Jul-22,Gold,Grocery,F,140414,78
72,24-Dec-21,Platinum,Grocery,F,204207,73
397,06-Nov-21,Silver,Entertainment,M,97627,36
72,16-Jul-22,Gold,Medical,F,99043,72
9,18-Oct-21,Signature,Entertainment,F,29305,79
397,16-May-22,Silver,Entertainment,M,170482,85
397,28-Oct-21,Gold,Grocery,F,149418,48
127,25-Feb-22,Signature,Food,M,34634,31
127,14-Apr-22,Gold,Medical,M,130793,17
127,18-Sep-21,Platinum,Grocery,M,47366,38
9,10-Nov-21,Signature,Entertainment,M,166187,15
127,04-Jul-22,Signature,Grocery,M,256301,80
397,21-Apr-22,Signature,Grocery,F,143674,64
9,22-Nov-21,Signature,Food,F,237449,59
72,09-Feb-22,Signature,Entertainment,M,7317,57
72,24-Jul-21,Silver,Medical,M,55382,27
397,12-Jan-22,Signature,Medical,M,156779,31
9,10-Oct-21,Gold,Entertainment,M,211521,80
127,29-Apr-22,Platinum,Fuel,F,275211,28
127,26-Jan-22,Silver,Food,F,39837,55
397,09-Apr-22,Silver,Entertainment,M,46552,80
127,05-Dec-21,Silver,Medical,M,251840,46
397,21-Feb-22,Silver,Grocery,F,188730,81
9,04-Feb-22,Silver,Medical,F,97976,85
72,28-Jul-21,Signature,Entertainment,M,59082,54
9,14-Aug-21,Platinum,Medical,F,292558,88
127,06-Sep-21,Signature,Entertainment,F,131378,79
127,09-Dec-21,Gold,Medical,F,208505,58
72,14-Jun-22,Silver,Fuel,F,280674,22
397,30-Mar-22,Silver,Medical,M,200953,59
127,18-Jul-22,Silver,Fuel,M,277775,68
72,22-Jul-21,Gold,Grocery,F,25018,32
9,15-Sep-21,Signature,Grocery,M,17334,88
72,06-Mar-22,Platinum,Fuel,M,24651,26
72,11-Jul-22,Silver,Food,F,290962,31
9,23-Dec-21,Platinum,Fuel,F,224563,65
9,06-Jan-22,Silver,Medical,F,153008,61
72,25-Mar-22,Platinum,Grocery,M,125571,81
397,28-May-22,Gold,Fuel,F,160452,15
127,22-Mar-22,Platinum,Grocery,M,6403,86
397,17-Feb-22,Platinum,Fuel,M,72503,64
397,18-Feb-22,Platinum,Medical,M,2412,83
9,20-May-22,Signature,Fuel,F,26767,56
72,01-Jul-22,Platinum,Entertainment,M,289851,71
72,02-Oct-21,Platinum,Entertainment,F,55524,16
397,06-Oct-21,Silver,Grocery,M,186831,56
9,27-May-22,Silver,Grocery,F,84637,35
72,13-Nov-21,Signature,Grocery,M,130927,46
397,11-Oct-21,Gold,Food,F,108700,36
397,21-Sep-21,Gold,Food,M,293888,72
397,21-Sep-21,Silver,Entertainment,M,268971,58
72,30-Jan-22,Gold,Entertainment,M,238243,24
127,27-Jul-21,Platinum,Medical,M,126909,72
9,10-Apr-22,Silver,Grocery,M,133720,24
127,16-Oct-21,Gold,Medical,M,232892,40
127,26-Sep-21,Silver,Food,F,234311,64
397,03-Dec-21,Platinum,Grocery,F,88406,66
127,26-Jan-22,Gold,Fuel,F,136586,83
9,24-Jun-22,Platinum,Food,M,82318,87
397,30-Sep-21,Silver,Medical,M,138908,72
9,10-Jun-22,Platinum,Fuel,F,243415,67
397,05-Dec-21,Signature,Fuel,F,58327,85
397,11-Mar-22,Silver,Fuel,M,124518,70
127,21-Nov-21,Gold,Medical,F,292384,17
397,14-Jul-22,Signature,Entertainment,M,123151,47
9,08-Nov-21,Platinum,Food,F,153741,83
127,20-Dec-21,Signature,Fuel,F,30600,33
127,30-Oct-21,Gold,Grocery,M,67283,38
127,15-Jan-22,Gold,Fuel,F,48795,31
127,08-Jul-22,Platinum,Grocery,F,265814,22
127,02-Jul-22,Platinum,Entertainment,M,161229,40
397,04-Jan-22,Signature,Food,F,37992,50
72,25-Jan-22,Gold,Fuel,F,250567,83
72,10-Nov-21,Signature,Entertainment,F,22935,58
397,16-Mar-22,Gold,Fuel,F,209044,20
397,21-Oct-21,Platinum,Fuel,M,140981,54
72,09-Jan-22,Gold,Grocery,M,48454,66
127,09-Apr-22,Silver,Medical,F,183410,44
9,20-Jul-22,Gold,Medical,F,215825,33
397,26-Sep-21,Silver,Grocery,M,53421,78
397,04-May-22,Silver,Medical,F,197324,34
9,30-Dec-21,Silver,Fuel,M,126480,28
127,18-Nov-21,Platinum,Fuel,M,152133,19
397,02-Dec-21,Silver,Grocery,M,204543,66
72,22-Feb-22,Platinum,Entertainment,F,39764,83
72,29-Apr-22,Platinum,Grocery,F,261128,38
127,26-Aug-21,Platinum,Grocery,F,130553,23
397,27-May-22,Silver,Fuel,F,42172,85
9,22-May-22,Gold,Medical,F,8229,19
72,22-Oct-21,Signature,Food,M,239844,48
9,12-Nov-21,Silver,Medical,F,13608,59
9,11-Feb-22,Signature,Medical,M,65917,50
397,18-Jun-22,Signature,Medical,F,78746,80
397,12-Oct-21,Platinum,Medical,M,202101,62
72,19-Oct-21,Platinum,Grocery,M,21767,70
127,30-Oct-21,Silver,Fuel,M,95379,52
397,18-Oct-21,Gold,Food,M,256632,24
72,16-Jun-22,Signature,Grocery,M,299550,49
127,06-May-22,Gold,Medical,M,118900,57
72,19-Sep-21,Silver,Grocery,M,286646,45
397,19-Jun-22,Silver,Entertainment,F,138604,56
72,04-Sep-21,Gold,Fuel,F,296451,60
397,23-Oct-21,Platinum,Medical,F,205657,40
397,10-Mar-22,Gold,Food,M,166952,23
127,05-Jun-22,Silver,Medical,M,268149,82
72,07-Dec-21,Silver,Food,M,171570,78
127,04-Apr-22,Platinum,Food,F,152712,21
72,11-Feb-22,Gold,Fuel,F,123317,53
72,28-Oct-21,Signature,Food,M,61238,64
127,27-Apr-22,Gold,Entertainment,M,219821,60
9,10-Feb-22,Gold,Grocery,M,132793,73
397,27-Feb-22,Platinum,Medical,M,219405,80
72,13-Dec-21,Signature,Entertainment,F,120882,22
72,09-May-22,Silver,Food,M,83767,44
397,26-Jul-21,Platinum,Grocery,F,264188,47
397,19-Sep-21,Signature,Fuel,M,180717,58
72,13-Dec-21,Platinum,Food,M,101453,69
397,29-Nov-21,Platinum,Fuel,M,194107,68
127,16-Feb-22,Signature,Entertainment,M,230228,46
72,14-Aug-21,Silver,Entertainment,M,21075,66
127,05-Nov-21,Signature,Entertainment,M,254577,17
127,17-Feb-22,Signature,Entertainment,F,195044,55
127,12-Jan-22,Signature,Medical,F,99352,42
72,16-Oct-21,Silver,Entertainment,M,124349,50
9,15-Sep-21,Gold,Fuel,F,108397,34
127,23-Nov-21,Signature,Fuel,F,31522,83
397,03-Aug-21,Signature,Grocery,F,194236,52
127,10-Nov-21,Silver,Food,M,139126,34
72,27-Aug-21,Silver,Entertainment,F,255951,57
397,16-Oct-21,Silver,Food,F,263843,50
9,28-Aug-21,Signature,Fuel,F,281436,64
127,31-Jan-22,Gold,Fuel,F,199662,19
397,08-Feb-22,Gold,Fuel,F,161719,59
397,17-Sep-21,Signature,Food,M,144714,77
72,06-Feb-22,Signature,Grocery,M,131187,85
397,28-Feb-22,Gold,Medical,M,206051,31
72,26-Apr-22,Gold,Entertainment,F,6146,44
397,03-Apr-22,Signature,Medical,M,55545,43
127,17-May-22,Silver,Grocery,M,266421,60
127,06-Aug-21,Gold,Entertainment,F,276783,38
9,29-Mar-22,Gold,Grocery,M,262316,20
72,04-Jun-22,Gold,Food,M,137029,35
397,13-Jul-22,Gold,Grocery,M,131410,38
397,24-Jun-22,Signature,Entertainment,F,219848,46
127,04-May-22,Silver,Food,M,17906,79
9,07-Apr-22,Signature,Grocery,F,57290,32
127,20-Feb-22,Signature,Medical,M,196438,19
9,30-Dec-21,Gold,Grocery,M,195536,35
72,10-Dec-21,Signature,Medical,M,24767,76
9,26-Dec-21,Signature,Food,M,125532,77
397,21-Feb-22,Gold,Food,M,38343,76
397,15-Jul-22,Platinum,Entertainment,F,209150,60
72,27-Dec-21,Signature,Fuel,M,186443,68
72,10-Jan-22,Signature,Grocery,F,116721,66
9,08-Sep-21,Platinum,Food,M,206855,66
9,29-Apr-22,Silver,Entertainment,M,89155,32
127,07-May-22,Gold,Food,M,128085,48
127,23-Jun-22,Platinum,Fuel,M,144601,17
9,14-Sep-21,Gold,Food,M,111791,23
72,29-Oct-21,Platinum,Food,M,169644,31
72,14-Feb-22,Silver,Medical,M,67059,77
397,07-Jun-22,Platinum,Food,F,284313,83
9,06-Sep-21,Signature,Medical,M,258859,74
9,23-Mar-22,Platinum,Fuel,M,3707,39
72,30-Jun-22,Gold,Fuel,F,29929,69
127,31-Oct-21,Signature,Fuel,F,14522,89
397,14-Jul-22,Platinum,Grocery,F,289592,47
127,28-Oct-21,Signature,Entertainment,M,81431,45
127,05-Feb-22,Signature,Medical,F,26279,18
397,24-Sep-21,Signature,Grocery,M,283843,28
397,25-Jul-21,Signature,Entertainment,M,54024,38
9,05-Dec-21,Silver,Food,F,49178,75
9,11-Apr-22,Silver,Food,M,3681,28
72,08-Dec-21,Gold,Grocery,F,62128,61
9,29-Jul-21,Gold,Food,F,244528,39
9,20-Feb-22,Platinum,Entertainment,F,96351,52
72,14-Aug-21,Gold,Medical,F,17578,56
127,02-Jul-22,Silver,Fuel,F,282550,49
397,26-Feb-22,Platinum,Food,F,105598,49
72,17-Jul-22,Gold,Food,M,98853,59
397,10-Jun-22,Platinum,Fuel,F,143453,19
127,29-Mar-22,Signature,Food,F,278167,58
72,11-Oct-21,Gold,Entertainment,M,198887,78
397,22-Oct-21,Signature,Fuel,F,17737,49
9,15-Feb-22,Silver,Entertainment,F,275672,82
72,04-Sep-21,Platinum,Food,F,261744,82
127,19-Mar-22,Silver,Food,M,107406,38
397,11-Dec-21,Gold,Entertainment,F,150874,20
127,02-Jun-22,Silver,Medical,F,87467,71
72,06-Dec-21,Silver,Medical,M,147696,71
127,04-Sep-21,Gold,Fuel,F,112999,51
72,10-Sep-21,Platinum,Grocery,M,260366,85
9,04-Jan-22,Gold,Entertainment,F,170668,46
72,29-Jan-22,Gold,Fuel,F,141296,85
9,29-Nov-21,Silver,Entertainment,F,111927,46
397,01-Jul-22,Gold,Entertainment,M,218002,51
9,05-Dec-21,Silver,Medical,M,293423,41
397,05-Jul-22,Gold,Medical,M,227949,76
397,27-Sep-21,Silver,Fuel,M,282737,23
9,29-Oct-21,Signature,Grocery,M,259530,88
9,01-Mar-22,Signature,Fuel,M,171266,78
72,09-Oct-21,Silver,Grocery,F,211548,23
127,26-Mar-22,Signature,Grocery,F,242492,27
127,02-May-22,Silver,Entertainment,M,22155,25
127,10-Feb-22,Platinum,Food,F,159958,62
9,14-Mar-22,Signature,Food,F,49711,63
9,07-May-22,Platinum,Food,F,113707,48
9,26-May-22,Silver,Grocery,F,16248,36
127,04-Nov-21,Platinum,Entertainment,M,36949,69
397,15-Aug-21,Gold,Grocery,F,188992,88
72,10-Oct-21,Platinum,Entertainment,M,284959,16
127,21-Mar-22,Signature,Fuel,F,23303,28
72,20-Sep-21,Platinum,Medical,M,101672,81
72,19-Oct-21,Signature,Medical,M,291279,75
9,29-Nov-21,Signature,Food,F,296921,87
9,23-Jun-22,Gold,Grocery,M,8016,50
9,24-Oct-21,Platinum,Medical,M,150577,87
72,10-Nov-21,Platinum,Food,M,176834,87
9,20-Jun-22,Platinum,Fuel,F,98586,29
397,12-Jul-22,Gold,Food,F,11051,47
127,15-Feb-22,Gold,Food,F,244219,45
9,19-Nov-21,Platinum,Food,F,44685,53
9,21-Sep-21,Platinum,Grocery,F,279383,75
397,19-Dec-21,Signature,Grocery,F,81820,77
9,26-Nov-21,Signature,Grocery,F,46188,44
9,04-Nov-21,Platinum,Food,M,130947,77
397,13-Jun-22,Gold,Grocery,M,238968,71
72,06-May-22,Signature,Grocery,F,170707,67
9,06-Oct-21,Gold,Medical,F,219707,33
72,30-Mar-22,Gold,Grocery,F,238019,81
127,19-Mar-22,Signature,Grocery,M,64912,38
127,16-Sep-21,Signature,Fuel,M,40938,43
127,30-Jan-22,Silver,Food,M,207947,85
72,06-Nov-21,Silver,Entertainment,M,21548,55
127,25-Jun-22,Platinum,Entertainment,M,274196,19
127,03-Nov-21,Silver,Food,F,248890,25
72,18-Dec-21,Silver,Grocery,F,253425,38
127,23-Nov-21,Gold,Food,F,293178,17
72,27-Nov-21,Gold,Medical,M,77784,24
72,04-Jan-22,Gold,Grocery,F,162039,71
72,08-Jan-22,Signature,Food,F,175042,62
9,10-Sep-21,Platinum,Fuel,M,183146,64
127,03-Jun-22,Platinum,Food,F,235161,77
72,12-Nov-21,Gold,Entertainment,F,133777,67
9,31-Aug-21,Gold,Medical,M,297444,55
397,11-Sep-21,Silver,Medical,M,112181,37
72,02-Jun-22,Gold,Food,F,233342,64
397,16-Feb-22,Silver,Fuel,F,74617,17
9,22-Jun-22,Platinum,Fuel,F,86853,28
127,06-Jun-22,Gold,Fuel,F,280534,25
397,05-Apr-22,Platinum,Fuel,F,16273,78
72,06-Jan-22,Platinum,Grocery,F,176203,35
397,01-Oct-21,Signature,Medical,M,50340,60
72,29-Aug-21,Platinum,Grocery,F,75422,22
72,22-Apr-22,Gold,Grocery,M,116165,40
127,28-Aug-21,Gold,Grocery,F,269363,40
127,16-Apr-22,Silver,Food,F,208043,68
9,07-Jul-22,Signature,Fuel,M,209393,61
72,21-May-22,Gold,Entertainment,M,207570,54
127,31-Jul-21,Signature,Fuel,F,148101,42
9,08-Jul-22,Silver,Food,M,182291,50
127,18-Dec-21,Gold,Grocery,M,253081,59
127,09-Dec-21,Signature,Medical,F,173284,51
397,23-Aug-21,Gold,Fuel,M,166599,76
