ID,CLASSE,ETAB,SCOLFR,CHAMBRE,DEVOIRS,VACANCES,PARVENS,vitparent_corr,vitautre_corr,TEL,TRADS_PERE,TRADS_MERE,OCCUP,VAISSELLE,PARTICIPATION,EDUC,HEURE,HABITS,DORMIR,QUESTIONS,REPRENDRE,TELCOURS,RESEAUXSOCIAUX,TEMPSRS,USAGES,tempsetude_corr,ACTEXTRA,LOISIR_01,LOISIR_02,LOISIR_03,LOISIR_04,LOISIR_05,LOISIR_06,LOISIR_07,LOISIR_08,GENRE,type_etab
827221498,2nde,Hélène Boucher,Oui,Oui,Oui,1 fois,Oui,Oui,,Oui,Pas d'accord,Pas d'accord,Autant ma mère (ou tutrice) que mon père (ou tuteur),Rarement,"Non, les filles font plus",Je ne sais pas,Avant le dîner,Oui,Seulement si mes parents (ou tuteurs/tutrices) la ou le connaissent,Très rarement,Jamais ou très rarement,Jamais ou très rarement,Entre 1 et 3h,Sans réponse,"Communiquer/échanger/organiser un événement (avec des proches, amis, camarades de classe, ...)",600.0,Non,Non,Non,Oui,Non,Non,Non,Oui,Non,Une fille,lycée
132031201,Terminale,Hélène Boucher,Oui,Oui,Oui,Jamais,Oui,Oui,,Oui,Je ne sais pas,Je ne sais pas,Le plus souvent ma mère (ou tutrice),Rarement,"Non, les filles font plus",Oui,Avant la tombée de la nuit,Oui,"Non, je n'ai pas le droit de dormir ailleurs",Jamais,Jamais ou très rarement,Jamais ou très rarement,Plus de 3h,Passer moins de temps sur les réseaux sociaux ?,"Communiquer/échanger/organiser un événement (avec des proches, amis, camarades de classe, ...)",,Oui,Oui,Oui,Non,Non,Non,Non,Non,Oui,Une fille,lycée
1064109815,Terminale,Hélène Boucher,Oui,Non,Ça dépend,1 fois,Oui,Oui,,Oui,D'accord,Tout à fait d'accord,Le plus souvent ma mère (ou tutrice),Rarement,"Non, les filles font plus",Je ne sais pas,Avant le dîner,Oui,"Non, je n'ai pas le droit de dormir ailleurs","Oui, de temps en temps","Oui, de temps en temps, par exemple, une fois par semaine","Oui, de temps en temps",Plus de 3h,Passer moins de temps sur les réseaux sociaux ?,"Communiquer/échanger/organiser un événement (avec des proches, amis, camarades de classe, ...)",240.0,Non,Non,Non,Oui,Oui,Oui,Oui,Oui,Non,Une fille,lycée
1610149447,Terminale,Hélène Boucher,Oui,Oui,Oui,1 fois,Non,,Chez ta mère (ou tutrice),Oui,Pas d'accord,Pas d'accord,Toujours ma mère (ou tutrice),Rarement,"Non, les filles font plus",Non,Avant le dernier métro/bus,Oui,Sans réponse,Très rarement,Jamais ou très rarement,"Oui, de temps en temps",Entre 1 et 3h,Passer moins de temps sur les réseaux sociaux ?,Me divertir (regarder du contenu audiovisuel),720.0,Non,Non,Oui,Oui,Non,Non,Non,Oui,Non,Une fille,lycée
1282642007,Terminale,Hélène Boucher,Oui,Non,Oui,3 fois ou plus,Oui,Oui,,Oui,Pas d'accord,Pas d'accord,Autant ma mère (ou tutrice) que mon père (ou tuteur),Fréquemment,"Non, les filles font plus",Non,Avant le dernier métro/bus,Oui,Seulement si mes parents (ou tuteurs/tutrices) la ou le connaissent,"Oui, de temps en temps",Jamais ou très rarement,Jamais ou très rarement,Moins d'1h,Passer moins de temps sur les réseaux sociaux ?,"Communiquer/échanger/organiser un événement (avec des proches, amis, camarades de classe, ...)",1200.0,Oui,Oui,Non,Non,Non,Oui,Non,Non,Oui,Une fille,lycée
1921369254,1ère,Hélène Boucher,Oui,Oui,Oui,3 fois ou plus,Oui,Oui,,Oui,Ni d'accord ni pas d'accord,Ni d'accord ni pas d'accord,Autant ma mère (ou tutrice) que mon père (ou tuteur),Rarement,"Non, les filles font plus",Non,Avant la tombée de la nuit,Oui,"Oui, quelle que soit la personne chez qui je vais dormir",Très rarement,Jamais ou très rarement,Jamais ou très rarement,Entre 1 et 3h,Passer moins de temps sur les réseaux sociaux ?,"Communiquer/échanger/organiser un événement (avec des proches, amis, camarades de classe, ...)",540.0,Oui,Non,Oui,Non,Non,Non,Oui,Non,Non,Une fille,lycée
1706170667,Terminale,Hélène Boucher,Oui,Oui,Oui,3 fois ou plus,Oui,Oui,,Oui,Pas d'accord,D'accord,Autant ma mère (ou tutrice) que mon père (ou tuteur),Tous les jours,"Non, les filles font plus",Oui,Pas d'heure limite de sortie,Oui,Seulement si mes parents (ou tuteurs/tutrices) la ou le connaissent,"Oui, de temps en temps",Jamais ou très rarement,Jamais ou très rarement,Entre 1 et 3h,Passer moins de temps sur les réseaux sociaux ?,Me divertir (regarder du contenu audiovisuel),210.0,Oui,Non,Oui,Oui,Non,Oui,Non,Non,Non,Un garçon,lycée
1605809333,Terminale,Hélène Boucher,Oui,Non,Ça dépend,Jamais,Oui,Oui,,Oui,D'accord,D'accord,Quelqu'un d'autre,Tous les jours,"Non, les filles font plus",Non,Avant le dîner,Non,Seulement si c'est une personne du même genre que moi,Jamais,Jamais ou très rarement,Jamais ou très rarement,Plus de 3h,Ne rien changer à ton utilisation ?,Me divertir (regarder du contenu audiovisuel),240.0,Non,Non,Non,Oui,Non,Oui,Oui,Non,Non,Une fille,lycée
1598438929,Terminale,Hélène Boucher,Oui,Oui,Oui,3 fois ou plus,Oui,Oui,,Non,Tout à fait d'accord,D'accord,Autant ma mère (ou tutrice) que mon père (ou tuteur),Rarement,"Non, les filles font plus",Je ne sais pas,Pas d'heure limite de sortie,Oui,Seulement si mes parents (ou tuteurs/tutrices) la ou le connaissent,"Oui, souvent",Jamais ou très rarement,"Oui, de temps en temps",Entre 1 et 3h,Passer moins de temps sur les réseaux sociaux ?,"Communiquer/échanger/organiser un événement (avec des proches, amis, camarades de classe, ...)",480.0,Non,Non,Non,Oui,Non,Non,Oui,Oui,Non,Un garçon,lycée
1690080984,1ère,Hélène Boucher,Oui,Oui,Oui,3 fois ou plus,Oui,Oui,,Oui,Pas d'accord,Pas d'accord,Autant ma mère (ou tutrice) que mon père (ou tuteur),Rarement,"Non, les filles font plus",Je ne sais pas,Pas d'heure limite de sortie,Oui,Seulement si mes parents (ou tuteurs/tutrices) la ou le connaissent,"Oui, de temps en temps",Jamais ou très rarement,Jamais ou très rarement,Moins d'1h,Passer moins de temps sur les réseaux sociaux ?,"Communiquer/échanger/organiser un événement (avec des proches, amis, camarades de classe, ...)",780.0,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Une fille,lycée
1713702929,Terminale,Hélène Boucher,Oui,Ça dépend,Oui,2 fois,Non,,En partie chez l'un et chez l'autre,Oui,Pas d'accord,Pas d'accord,Le plus souvent ma mère (ou tutrice),Fréquemment,Sans réponse,Non,Avant le dîner,Oui,Seulement si c'est une personne du même genre que moi,"Oui, de temps en temps","Oui, de temps en temps, par exemple, une fois par semaine",Jamais ou très rarement,Entre 1 et 3h,Passer moins de temps sur les réseaux sociaux ?,"Communiquer/échanger/organiser un événement (avec des proches, amis, camarades de classe, ...)",90.0,Oui,Oui,Oui,Non,Non,Non,Non,Oui,Non,Une fille,lycée
188099318,1ère,Hélène Boucher,Oui,Ça dépend,Ça dépend,3 fois ou plus,Non,,En partie chez l'un et chez l'autre,Oui,Tout à fait d'accord,Pas du tout d'accord,Le plus souvent mon père (ou tuteur),Fréquemment,"Non, les garçons font plus",Je ne sais pas,Avant le dernier métro/bus,Oui,"Oui, quelle que soit la personne chez qui je vais dormir","Oui, souvent","Oui, de temps en temps, par exemple, une fois par semaine","Oui, de temps en temps",Entre 1 et 3h,Passer moins de temps sur les réseaux sociaux ?,"Communiquer/échanger/organiser un événement (avec des proches, amis, camarades de classe, ...)",180.0,Oui,Non,Oui,Non,Non,Non,Non,Oui,Non,Un garçon,lycée
935659241,1ère,Hélène Boucher,Oui,Oui,Oui,3 fois ou plus,Oui,Oui,,Oui,Ni d'accord ni pas d'accord,Pas d'accord,Le plus souvent ma mère (ou tutrice),Fréquemment,Je ne sais pas,Non,Pas d'heure limite de sortie,Oui,"Oui, quelle que soit la personne chez qui je vais dormir",Très rarement,"Oui, de temps en temps, par exemple, une fois par semaine",Jamais ou très rarement,Entre 1 et 3h,Passer moins de temps sur les réseaux sociaux ?,"M'informer, travailler",600.0,Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui,Non,Un garçon,lycée
1299228416,Terminale,Hélène Boucher,Oui,Oui,Ça dépend,3 fois ou plus,Non,,Chez ta mère (ou tutrice),Oui,Je ne sais pas,D'accord,Le plus souvent ma mère (ou tutrice),Tous les jours,"Non, les filles font plus",Non,Avant le dernier métro/bus,Oui,"Oui, quelle que soit la personne chez qui je vais dormir",Jamais,Jamais ou très rarement,"Oui, de temps en temps",Plus de 3h,Passer moins de temps sur les réseaux sociaux ?,"Poster du contenu (post Insta, vidéo Tiktok, ...)",900.0,Non,Oui,Oui,Non,Non,Oui,Oui,Oui,Non,Une fille,lycée
846616142,1ère,Hélène Boucher,Oui,Non,Ça dépend,1 fois,Oui,Oui,,Oui,Ni d'accord ni pas d'accord,Ni d'accord ni pas d'accord,Le plus souvent ma mère (ou tutrice),Fréquemment,"Non, les filles font plus",Non,Avant la tombée de la nuit,Non,"Non, je n'ai pas le droit de dormir ailleurs","Oui, souvent",Jamais ou très rarement,Jamais ou très rarement,Plus de 3h,Passer moins de temps sur les réseaux sociaux ?,Me divertir (regarder du contenu audiovisuel),120.0,Non,Non,Non,Oui,Oui,Oui,Oui,Oui,Non,Une fille,lycée
63275122,2nde,Hélène Boucher,Oui,Oui,Oui,2 fois,Oui,Oui,,Oui,D'accord,D'accord,Autant ma mère (ou tutrice) que mon père (ou tuteur),Fréquemment,"Non, les filles font plus",Je ne sais pas,Avant la tombée de la nuit,Oui,"Non, je n'ai pas le droit de dormir ailleurs","Oui, de temps en temps",Sans réponse,Jamais ou très rarement,Entre 1 et 3h,Passer moins de temps sur les réseaux sociaux ?,"M'informer, travailler",840.0,Oui,Non,Non,Oui,Non,Oui,Oui,Oui,Oui,Une fille,lycée
1490793253,1ère,Hélène Boucher,Oui,Non,Oui,3 fois ou plus,Oui,Oui,,Oui,D'accord,Pas d'accord,Le plus souvent ma mère (ou tutrice),Fréquemment,"Non, les filles font plus",Non,Avant la tombée de la nuit,Oui,"Oui, quelle que soit la personne chez qui je vais dormir","Oui, de temps en temps","Oui, de temps en temps, par exemple, une fois par semaine",Jamais ou très rarement,Entre 1 et 3h,Passer moins de temps sur les réseaux sociaux ?,"Communiquer/échanger/organiser un événement (avec des proches, amis, camarades de classe, ...)",300.0,Oui,Non,Non,Non,Non,Oui,Non,Oui,Oui,Une fille,lycée
1434004309,Terminale,Hélène Boucher,Oui,Oui,Oui,3 fois ou plus,Non,,Chez ta mère (ou tutrice),Oui,Sans réponse,Pas d'accord,Toujours ma mère (ou tutrice),Fréquemment,Je ne sais pas,Non,Avant le dernier métro/bus,Oui,"Oui, quelle que soit la personne chez qui je vais dormir",Jamais,Jamais ou très rarement,"Oui, de temps en temps",Entre 1 et 3h,Sans réponse,Me divertir (regarder du contenu audiovisuel),60.0,Non,Non,Non,Oui,Oui,Oui,Non,Non,Non,Une fille,lycée
908763289,1ère,Hélène Boucher,Oui,Oui,Non,2 fois,Oui,Oui,,Oui,Tout à fait d'accord,Pas d'accord,Autant ma mère (ou tutrice) que mon père (ou tuteur),Fréquemment,"Non, les filles font plus",Non,Avant le dernier métro/bus,Oui,Seulement si c'est une personne du même genre que moi,Très rarement,"Oui, de temps en temps, par exemple, une fois par semaine","Oui, de temps en temps",Entre 1 et 3h,Ne rien changer à ton utilisation ?,Me divertir (regarder du contenu audiovisuel),,Non,Non,Oui,Non,Oui,Non,Non,Non,Non,Une fille,lycée
356195772,Terminale,Hélène Boucher,Oui,Oui,Oui,3 fois ou plus,Non,,Chez ton père (ou tuteur),Oui,Pas du tout d'accord,Pas du tout d'accord,Autant ma mère (ou tutrice) que mon père (ou tuteur),Tous les jours,"Non, les filles font plus",Non,Avant le dîner,Non,Seulement si c'est une personne du même genre que moi,Jamais,Jamais ou très rarement,Jamais ou très rarement,Entre 1 et 3h,Passer moins de temps sur les réseaux sociaux ?,"M'informer, travailler",,Non,Non,Non,Non,Non,Non,Non,Non,Non,Une fille,lycée
1085317526,1ère,Hélène Boucher,Oui,Oui,Oui,3 fois ou plus,Oui,Oui,,Oui,D'accord,Pas du tout d'accord,Autant ma mère (ou tutrice) que mon père (ou tuteur),Fréquemment,"Non, les filles font plus",Non,Avant le dernier métro/bus,Oui,Seulement si mes parents (ou tuteurs/tutrices) la ou le connaissent,"Oui, souvent","Oui, tous les jours","Oui, souvent",Entre 1 et 3h,Passer moins de temps sur les réseaux sociaux ?,"Communiquer/échanger/organiser un événement (avec des proches, amis, camarades de classe, ...)",240.0,Oui,Non,Oui,Oui,Non,Non,Non,Non,Non,Une fille,lycée
866298435,Terminale,Hélène Boucher,Oui,Ça dépend,Oui,3 fois ou plus,Non,,En partie chez l'un et chez l'autre,Oui,D'accord,D'accord,Autant ma mère (ou tutrice) que mon père (ou tuteur),Fréquemment,"Non, les filles font plus",Non,Pas d'heure limite de sortie,Oui,"Oui, quelle que soit la personne chez qui je vais dormir","Oui, de temps en temps","Oui, de temps en temps, par exemple, une fois par semaine","Oui, de temps en temps",Entre 1 et 3h,Ne rien changer à ton utilisation ?,Me divertir (regarder du contenu audiovisuel),140.0,Oui,Non,Oui,Non,Non,Non,Non,Oui,Non,Une fille,lycée
1902095520,Terminale,Hélène Boucher,Oui,Oui,Oui,3 fois ou plus,Non,,Chez ta mère (ou tutrice),Oui,Ni d'accord ni pas d'accord,D'accord,Autant ma mère (ou tutrice) que mon père (ou tuteur),Tous les jours,"Non, les garçons font plus",Non,Avant le dîner,Oui,Seulement si c'est une personne du même genre que moi,"Oui, de temps en temps",Jamais ou très rarement,Jamais ou très rarement,Entre 1 et 3h,Passer moins de temps sur les réseaux sociaux ?,"Communiquer/échanger/organiser un événement (avec des proches, amis, camarades de classe, ...)",540.0,Oui,Non,Oui,Oui,Oui,Oui,Oui,Oui,Non,Une fille,lycée
1633279184,1ère,Hélène Boucher,Oui,Oui,Oui,2 fois,Oui,Oui,,Oui,Ni d'accord ni pas d'accord,D'accord,Autant ma mère (ou tutrice) que mon père (ou tuteur),Fréquemment,"Non, les filles font plus",Oui,Pas d'heure limite de sortie,Oui,"Oui, quelle que soit la personne chez qui je vais dormir","Oui, souvent","Oui, de temps en temps, par exemple, une fois par semaine","Oui, souvent",Plus de 3h,Ne rien changer à ton utilisation ?,"Communiquer/échanger/organiser un événement (avec des proches, amis, camarades de classe, ...)",300.0,Oui,Non,Non,Non,Oui,Oui,Oui,Non,Oui,Une fille,lycée
51843272,Terminale,Hélène Boucher,Oui,Oui,Oui,3 fois ou plus,Oui,Oui,,Oui,Tout à fait d'accord,D'accord,Le plus souvent mon père (ou tuteur),Rarement,"Non, les filles font plus",Non,Avant le dernier métro/bus,Sans réponse,"Oui, quelle que soit la personne chez qui je vais dormir",Très rarement,"Oui, de temps en temps, par exemple, une fois par semaine",Jamais ou très rarement,Entre 1 et 3h,Passer moins de temps sur les réseaux sociaux ?,Me divertir (regarder du contenu audiovisuel),300.0,Non,Non,Oui,Oui,Oui,Oui,Oui,Oui,Non,Un garçon,lycée
329042737,Terminale,Hélène Boucher,Oui,Oui,Oui,3 fois ou plus,Oui,Oui,,Oui,D'accord,Tout à fait d'accord,Autant ma mère (ou tutrice) que mon père (ou tuteur),Tous les jours,"Non, les filles font plus",Non,Avant le dernier métro/bus,Oui,Seulement si mes parents (ou tuteurs/tutrices) la ou le connaissent,Très rarement,"Oui, de temps en temps, par exemple, une fois par semaine",Jamais ou très rarement,Entre 1 et 3h,Passer moins de temps sur les réseaux sociaux ?,"Communiquer/échanger/organiser un événement (avec des proches, amis, camarades de classe, ...)",180.0,Oui,Non,Non,Oui,Non,Non,Non,Oui,Non,Une fille,lycée
396655176,1ère,Hélène Boucher,Oui,Non,Oui,1 fois,Non,,Chez ta mère (ou tutrice),Oui,D'accord,Pas d'accord,Autant ma mère (ou tutrice) que mon père (ou tuteur),Tous les jours,Je ne sais pas,Oui,Avant le dîner,Oui,Seulement si mes parents (ou tuteurs/tutrices) la ou le connaissent,Sans réponse,"Oui, de temps en temps, par exemple, une fois par semaine","Oui, de temps en temps",Entre 1 et 3h,Passer moins de temps sur les réseaux sociaux ?,Me divertir (regarder du contenu audiovisuel),120.0,Non,Oui,Oui,Oui,Oui,Oui,Non,Oui,Non,Un garçon,lycée
1714776644,Terminale,Hélène Boucher,Oui,Ça dépend,Oui,2 fois,Oui,Oui,,Oui,Ni d'accord ni pas d'accord,Ni d'accord ni pas d'accord,Le plus souvent ma mère (ou tutrice),Rarement,Je ne sais pas,Je ne sais pas,Avant le dernier métro/bus,Sans réponse,"Oui, quelle que soit la personne chez qui je vais dormir",Très rarement,"Oui, de temps en temps, par exemple, une fois par semaine","Oui, de temps en temps",Entre 1 et 3h,Ne rien changer à ton utilisation ?,"Communiquer/échanger/organiser un événement (avec des proches, amis, camarades de classe, ...)",240.0,Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui,Non,Un garçon,lycée
46468564,1ère,Hélène Boucher,Oui,Oui,Oui,3 fois ou plus,Non,,Chez ta mère (ou tutrice),Non,Je ne sais pas,Tout à fait d'accord,Toujours ma mère (ou tutrice),Tous les jours,"Non, les filles font plus",Non,Avant le dîner,Oui,Seulement si c'est une personne du même genre que moi,"Oui, souvent",Jamais ou très rarement,Jamais ou très rarement,Entre 1 et 3h,Passer moins de temps sur les réseaux sociaux ?,Me divertir (regarder du contenu audiovisuel),620.0,Oui,Non,Oui,Non,Non,Non,Non,Non,Non,Une fille,lycée
1503515851,1ère,Hélène Boucher,Oui,Oui,Oui,3 fois ou plus,Non,,Chez ta mère (ou tutrice),Oui,Pas d'accord,Pas d'accord,Autant ma mère (ou tutrice) que mon père (ou tuteur),Tous les jours,Je ne sais pas,Non,Avant le dernier métro/bus,Oui,Seulement si mes parents (ou tuteurs/tutrices) la ou le connaissent,"Oui, de temps en temps",Jamais ou très rarement,Jamais ou très rarement,Entre 1 et 3h,Passer moins de temps sur les réseaux sociaux ?,Me divertir (regarder du contenu audiovisuel),1080.0,Oui,Oui,Non,Oui,Non,Non,Oui,Oui,Oui,Un garçon,lycée
1273638170,1ère,Hélène Boucher,Oui,Oui,Oui,3 fois ou plus,Oui,Oui,,Oui,Ni d'accord ni pas d'accord,Ni d'accord ni pas d'accord,Autant ma mère (ou tutrice) que mon père (ou tuteur),Tous les jours,"Non, les filles font plus",Non,Avant le dernier métro/bus,Oui,Sans réponse,"Oui, souvent","Oui, de temps en temps, par exemple, une fois par semaine","Oui, de temps en temps",Entre 1 et 3h,Passer moins de temps sur les réseaux sociaux ?,"Communiquer/échanger/organiser un événement (avec des proches, amis, camarades de classe, ...)",600.0,Non,Non,Oui,Non,Non,Oui,Oui,Oui,Non,Une fille,lycée
1505078757,Terminale,Hélène Boucher,Oui,Non,Oui,1 fois,Oui,Oui,,Oui,D'accord,Tout à fait d'accord,Autant ma mère (ou tutrice) que mon père (ou tuteur),Tous les jours,"Non, les filles font plus",Non,Pas d'heure limite de sortie,Oui,Seulement si mes parents (ou tuteurs/tutrices) la ou le connaissent,Très rarement,Jamais ou très rarement,Jamais ou très rarement,Entre 1 et 3h,Passer moins de temps sur les réseaux sociaux ?,Me divertir (regarder du contenu audiovisuel),420.0,Oui,Non,Non,Oui,Non,Oui,Non,Non,Non,Une fille,lycée
1986031401,Terminale,Hélène Boucher,Oui,Oui,Oui,2 fois,Non,,En partie chez l'un et chez l'autre,Oui,Ni d'accord ni pas d'accord,D'accord,Le plus souvent ma mère (ou tutrice),Fréquemment,Je ne sais pas,Non,Avant le dernier métro/bus,Oui,"Oui, quelle que soit la personne chez qui je vais dormir",Très rarement,Jamais ou très rarement,Jamais ou très rarement,Entre 1 et 3h,Passer moins de temps sur les réseaux sociaux ?,Me divertir (regarder du contenu audiovisuel),180.0,Non,Non,Non,Oui,Oui,Non,Oui,Non,Non,Un garçon,lycée
1388121309,1ère,Hélène Boucher,Oui,Oui,Oui,Sans réponse,Oui,Oui,,Oui,D'accord,D'accord,Autant ma mère (ou tutrice) que mon père (ou tuteur),Rarement,Je ne sais pas,Je ne sais pas,Avant le dîner,Oui,Sans réponse,"Oui, de temps en temps",Jamais ou très rarement,Jamais ou très rarement,Moins d'1h,Ne rien changer à ton utilisation ?,"M'informer, travailler",600.0,Sans réponse,Non,Oui,Oui,Oui,Oui,Non,Non,Oui,Un garçon,lycée
1512166915,Terminale,Hélène Boucher,Oui,Non,Non,Jamais,Oui,Oui,,Oui,D'accord,D'accord,Le plus souvent ma mère (ou tutrice),Fréquemment,"Non, les filles font plus",Non,Avant le dîner,Oui,Seulement si mes parents (ou tuteurs/tutrices) la ou le connaissent,"Oui, de temps en temps",Jamais ou très rarement,Jamais ou très rarement,Entre 1 et 3h,Passer moins de temps sur les réseaux sociaux ?,Me divertir (regarder du contenu audiovisuel),600.0,Oui,Non,Non,Oui,Non,Oui,Oui,Oui,Non,Une fille,lycée
